Depth_ft,WOB_klbs,RPM,Torque_ftlbs,ROP_fthr,Flow_gpm,GR_API,MSE_kpsi
1945.4750304000004,8.599911754557201,136.36,2659.9922486836817,164.33800162560001,852.380215237416,,7.132865842257959
1945.9769928,8.6499112415023,136.73,2699.9921321225297,164.27800235520002,852.380215237416,157.03,7.261522748939427
1946.4756744000001,10.26989461852354,136.41,2779.9918990002325,162.048029472,852.380215237416,,7.572537819147108
1946.9776368000003,10.5998912323612,136.77,2679.992190403102,120.048540192,852.380215237416,,9.856383172679571
1947.4763184000003,5.47994376918296,120.34,729.9978727590543,19.5597621504,852.380215237416,,14.412536528109591
1949.4776064000005,11.25988446003652,97.0,9.999970859712999,81.3090112704,852.380215237416,157.03,0.13369640013044495
1949.976288,11.23988466525848,97.0,9.999970859712999,81.41900993280001,852.380215237416,,0.13347515329699333
1950.4749696,11.01988692270004,97.0,29.999912579139146,81.6690068928,852.380215237416,,0.2074741479902961
1950.976932,10.75988959058552,97.0,479.99860126622747,81.8290049472,852.380215237416,155.49,1.9113035738749815
1951.4756136,10.859888564475721,97.0,509.9985138453668,81.949003488,852.380215237416,,2.023070971736761
1951.9775760000002,10.549891745416101,97.0,539.998426424506,81.84900470400001,852.380215237416,,2.136522595576409
1952.4762576,10.63989082191728,97.0,549.998397284219,81.98900300160001,852.380215237416,,2.171633750123941
1952.9749392,10.9498876409769,97.0,529.998455564793,81.9690032448,852.380215237416,152.42,2.0990676409462194
1954.4775456,12.52987142844206,97.0,9.999970859712999,97.9788085632,852.380215237416,,0.13797958805511737
1954.9762272,12.28987389110558,97.0,9.999970859712999,97.8788097792,852.380215237416,163.19,0.13597562706619726
1955.4749087999999,11.78987902165458,97.0,9.999970859712999,97.798810752,852.380215237416,,0.13175923640149032
1955.9768712,12.319873583272642,97.0,9.999970859712999,97.9088094144,852.380215237416,,0.13622045349058348
1956.4755528,11.82987861121066,97.0,9.999970859712999,97.9888084416,852.380215237416,,0.13203710750963016
1956.9775152000002,11.859878303377723,97.0,9.999970859712999,97.7588112384,852.380215237416,158.57,0.13236614218855172
1957.4761968,11.379883228704761,97.0,9.999970859712999,97.93880904960001,852.380215237416,,0.1282351838377285
1957.9748784,12.21987460938244,97.0,9.999970859712999,97.6888120896,852.380215237416,,0.13544335519556489
1958.4768408000002,12.76986896577854,97.0,9.999970859712999,97.9888084416,852.380215237416,,0.1400126702991709
1958.9755224000003,12.28987389110558,97.0,9.999970859712999,97.73881148160001,852.380215237416,175.51,0.13602103236625762
1959.4774848,12.0498763537691,97.0,9.999970859712999,97.9188092928,852.380215237416,,0.13392636406693179
1959.9761664000002,11.839878508599682,97.0,9.999970859712999,97.7188117248,852.380215237416,,0.13220944088873562
1960.4748479999998,14.279853471520562,97.0,9.999970859712999,129.30842759040002,852.380215237416,155.49,0.14515523216395604
1960.9768104000004,14.519851008857042,97.0,9.999970859712999,130.99840704000002,852.380215237416,161.65,0.14688199799309393
1961.475492,15.049845570475101,97.0,9.999970859712999,130.75840995840002,852.380215237416,,0.1514223298860962
1961.9774544000002,14.48985131668998,97.0,9.999970859712999,131.1684049728,852.380215237416,161.65,0.1465967623218056
1962.476136,15.459841363424921,97.0,9.999970859712999,130.8284091072,852.380215237416,,0.15488833698961427
1962.9748176,15.81983766942964,97.0,9.999970859712999,130.97840728320003,852.380215237416,,0.15791564822192897
1964.477424,16.88982669005478,97.0,9.999970859712999,130.5784121472,852.380215237416,,0.16706677869946723
1964.9761056000002,15.98983592504298,97.0,9.999970859712999,130.848408864,852.380215237416,,0.1593815719794529
1965.4747872000003,16.6998286396634,97.0,9.999970859712999,130.9284078912,852.380215237416,166.27,0.1653911788287525
1965.9767496,17.17982371433636,97.0,9.999970859712999,130.6684110528,852.380215237416,,0.1695109589597469
1966.4754312000002,17.2998224830046,97.0,9.999970859712999,130.5784121472,852.380215237416,,0.17054548161830949
1966.9773936,17.51982022556304,97.0,9.999970859712999,130.29841555200002,852.380215237416,155.49,0.17246316280847926
1967.4760752,15.799837874651601,97.0,9.999970859712999,130.848408864,852.380215237416,,0.15776949013901384
1967.9747568,16.5998296657732,97.0,9.999970859712999,130.81840922880002,852.380215237416,,0.1645626408883124
1968.4767192000002,16.82982730572066,97.0,9.999970859712999,130.798409472,852.380215237416,155.49,0.16651773492308306
1968.9754008,17.119824330002242,97.0,9.999970859712999,131.05840631040002,852.380215237416,,0.16893122215490525
1969.4773632,16.86982689527674,97.0,9.999970859712999,130.99840704000002,852.380215237416,,0.1668209049669457
1969.9760448000002,17.1498240221693,97.0,9.999970859712999,130.7784097152,852.380215237416,155.49,0.1692364477809502
1970.4747264000002,16.72982833183046,97.0,9.999970859712999,130.9284078912,852.380215237416,,0.16564571806671655
1970.9766888,16.83982720310968,97.0,9.999970859712999,130.8884083776,852.380215237416,,0.16658627061667386
1971.4753704000002,17.67981858378736,97.0,9.999970859712999,130.948407648,852.380215237416,155.49,0.17370250792264305
1973.97534,18.05981468457012,97.0,469.99863040651434,130.3384150656,852.380215237416,,1.2720648061663073
1974.4773024,18.02981499240306,97.0,819.9976104964734,130.3184153088,852.380215237416,,2.10528274165563
1974.9759840000002,18.049814787181102,97.0,2019.9941136620425,130.62841153920002,852.380215237416,153.96,4.9510705370769905
1975.4746656,17.809817249844624,97.0,2079.993938820318,130.8884083776,852.380215237416,,5.081733095823201
1975.976628,16.8998265874438,97.0,2079.993938820318,130.8284091072,852.380215237416,,5.076273306683404
1976.4753096000002,17.059824945668122,97.0,2079.993938820318,130.8684086208,852.380215237416,158.57,5.076123129298318
1976.9772720000003,16.8498271004987,97.0,2079.993938820318,130.97840728320003,852.380215237416,,5.070199872983278
1977.4759536,17.55981981511912,97.0,2039.99405538147,130.9284078912,852.380215237416,,4.9833149184879595
1977.9746352000002,17.059824945668122,97.0,2049.9940262411797,130.8884083776,852.380215237416,161.65,5.004254879755564
1978.4765976,17.65981878900932,97.0,2049.9940262411797,130.8684086208,852.380215237416,,5.010088310942562
1978.9752792000004,17.60981930206422,97.0,2049.9940262411797,130.848408864,852.380215237416,,5.010406952329225
1979.4772416,17.18982361172538,97.0,2059.9939971008976,130.8684086208,852.380215237416,155.49,5.029809063919483
1979.9759232000001,17.70981827595442,97.0,2049.9940262411797,130.9584075264,852.380215237416,,5.007172420379406
1980.4746048,17.58981950728618,97.0,2029.9940845217527,130.9284078912,852.380215237416,,4.959871788030491
1980.9765672,17.48982053339598,97.0,2069.9939679606077,130.5884120256,852.380215237416,164.73,5.066585593107298
1981.4752488000001,18.319812016684644,97.0,2059.9939971008976,130.8884083776,852.380215237416,,5.038650439456246
1981.9772112000003,18.53980975924308,97.0,2029.9940845217527,129.3684268608,852.380215237416,,5.02594083941516
1982.4758927999999,18.079814479348162,97.0,2069.9939679606077,124.4684864448,852.380215237416,,5.313411391744199
1982.9745744000002,17.23982309867048,97.0,2069.9939679606077,130.848408864,852.380215237416,155.49,5.054691951350219
1983.4765368,17.6998183785654,97.0,2039.99405538147,130.5584123904,852.380215237416,,4.998202983557793
1983.9752184000004,17.7498178655105,97.0,2049.9940262411797,130.45841360640003,852.380215237416,,5.0261263600065975
1984.4771808,17.879816531567762,97.0,2049.9940262411797,131.0784060672,852.380215237416,172.43,5.004168447395541
1984.9758624,18.11981406890424,97.0,2049.9940262411797,130.62841153920002,852.380215237416,,5.022920740612626
1985.474544,18.13981386368228,97.0,2029.9940845217527,130.5184128768,852.380215237416,,4.979649871899884
1985.9765064000003,17.769817660288542,97.0,2059.9939971008976,130.348414944,852.380215237416,170.89,5.054213532929746
1986.4751880000001,17.60981930206422,97.0,2039.99405538147,130.8684086208,852.380215237416,,4.985955544507617
1986.9771504000003,16.70982853705242,97.0,2049.9940262411797,130.97840728320003,852.380215237416,,4.9979461529994795
1987.475832,16.549830178828103,97.0,2049.9940262411797,130.8884083776,852.380215237416,187.83,4.999927712710175
1987.9745136000001,16.41983151277084,97.0,2039.99405538147,130.9084081344,852.380215237416,,4.974380999688527
1988.4764760000003,16.4498312049379,97.0,2059.9939971008976,130.848408864,852.380215237416,,5.024276926605899
1988.9751575999999,15.809837772040622,97.0,2049.9940262411797,130.8284091072,852.380215237416,166.27,4.9958776986276465
1989.47712,17.07982474044616,97.0,2049.9940262411797,130.9284078912,852.380215237416,,5.002939960375949
1989.9758016,16.91982638222184,97.0,2059.9939971008976,130.9584075264,852.380215237416,181.67,5.024161794870272
1990.4744832000003,17.879816531567762,97.0,2039.99405538147,130.9084081344,852.380215237416,,4.986768575936111
1990.9764456,18.03981488979208,97.0,2039.99405538147,130.29841555200002,852.380215237416,,5.010761487272022
1991.4751272,17.07982474044616,98.56,2059.9939971008976,130.99840704000002,883.9835601100559,166.27,5.102497260836787
1991.9770895999998,16.62982935794026,103.71,2039.99405538147,130.6884108096,910.7563937252639,,5.31933176310428
1992.4757712,16.859826997887723,104.0,2049.9940262411797,130.97840728320003,910.7563937252639,,5.349663947974603
1992.9744528,17.51982022556304,104.0,2059.9939971008976,136.9383348096,910.7563937252639,166.27,5.152950621546018
1993.4764152000002,17.2998224830046,104.0,2059.9939971008976,146.848214304,910.7563937252639,,4.813374704640864
1993.9750968,17.809817249844624,104.0,2049.9940262411797,146.74821552,910.7563937252639,,4.798213042875704
1994.4770592,17.999815300236,104.0,2049.9940262411797,146.9582129664,910.7563937252639,,4.7931846012253505
1994.9757408000003,18.11981406890424,104.0,2059.9939971008976,146.9382132096,910.7563937252639,170.89,4.817473847670823
1995.4744224000003,17.259822893448522,104.0,2029.9940845217527,146.51821831680002,910.7563937252639,,4.755432540041851
1995.9763848,18.099814274126203,104.0,2029.9940845217527,146.88821381760002,910.7563937252639,,4.750950098070588
1996.4750664,17.259822893448522,104.0,2039.99405538147,146.798214912,910.7563937252639,,4.769302622685712
1996.9770288000002,18.48981027229798,104.0,2019.9941136620425,146.798214912,910.7563937252639,161.65,4.734416596986905
1997.4757104000003,16.999825561334003,104.0,2019.9941136620425,146.76821527680002,910.7563937252639,,4.722710136385866
1997.974392,18.93980565480388,104.0,2049.9940262411797,146.74821552,910.7563937252639,,4.807800687505685
1998.4763544000002,19.12980370519526,104.0,2049.9940262411797,146.6782163712,910.7563937252639,147.8,4.811630502579937
1998.975036,19.62979857464626,104.0,2039.99405538147,146.7282157632,910.7563937252639,,4.791616634057223
1999.4769984,18.7998070913576,104.38,2039.99405538147,147.0082123584,910.7563937252639,,4.792632419231925
1999.9756800000002,19.41980072947684,104.0,1689.9950752915122,146.6282169792,910.7563937252639,,3.9989321989322075
2000.4743615999998,19.7497973433145,104.0,1049.9969402698728,146.9382132096,910.7563937252639,153.96,2.5447166918558946
2000.976324,19.209802884307422,104.0,1039.9969694101626,146.5582178304,910.7563937252639,,2.523600258779334
2001.4750056000003,19.63979847203528,104.0,1059.9969111295827,146.58821746560002,910.7563937252639,,2.5721526113352624
2001.9769680000002,19.55979929292312,104.0,1049.9969402698728,146.8682140608,910.7563937252639,147.8,2.5442375857891357
2002.4756496,20.309791597099622,104.0,1069.9968819893004,146.698216128,910.7563937252639,,2.598710109672738
2002.9743312,19.78979693287058,104.0,1059.9969111295827,146.5582178304,910.7563937252639,,2.573917702637709
2003.4762935999997,19.48980001119998,104.0,1039.9969694101626,146.9382132096,910.7563937252639,,2.5198712086805655
2003.9749752,19.85979621459372,104.0,1039.9969694101626,146.3782200192,910.7563937252639,155.49,2.5320180618705908
2004.4769376,19.72979754853646,104.0,1049.9969402698728,146.698216128,910.7563937252639,,2.5484359888495836
2004.9756192000002,20.21979252059844,104.0,1069.9968819893004,146.3082208704,910.7563937252639,,2.6044142039933798
2005.4743008,19.429800626865863,104.0,1069.9968819893004,146.9882126016,910.7563937252639,155.49,2.586456549753876
2005.9762632,20.53978923704708,104.0,1049.9969402698728,146.698216128,910.7563937252639,,2.555308548274614
2006.4749448000002,20.099793751930203,104.0,1009.9970568310175,146.448219168,910.7563937252639,,2.4647789922092
2006.9769072000001,19.769797138092542,104.0,1019.997027690735,146.60821722240001,910.7563937252639,155.49,2.4821657234152696
2007.4755888,19.36980124253174,104.0,1019.997027690735,146.848214304,910.7563937252639,,2.4749893551777697
2007.9742704,19.589798985090184,104.0,1049.9969402698728,147.0082123584,910.7563937252639,,2.542227252430888
2008.4762328000002,19.26980226864154,104.0,1059.9969111295827,146.60821722240001,910.7563937252639,,2.568685142609856
2008.9749144000004,18.629808835744257,104.0,1039.9969694101626,146.9382132096,910.7563937252639,163.19,2.5125744171922624
2009.4768768000001,18.26981252973954,104.0,1029.9969985504451,146.74821552,910.7563937252639,,2.4898995809912523
2009.9755584000002,18.849806578302704,104.0,1019.997027690735,146.6582166144,910.7563937252639,,2.473570809278941
2010.47424,17.75981776289952,104.0,1009.9970568310175,146.798214912,910.7563937252639,166.27,2.4394550188689115
2010.9762024,18.00981519762502,104.0,1009.9970568310175,146.848214304,910.7563937252639,,2.4407968915482354
